neuron_id,condition,cell_line,drug,well,tile,stimulation,original_hdf5,num_timepoints,timepoint,timepoint_idx,rfp1_path,halo_path,label_stimulation,label_cell_line,label_timepoint,label_stim_time,label_cell_time,label_cell_stim,label_all,label_6class,class_label
B13_tile2_n188,Control,Control,DMSO,B13,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/B13/A2screenPlate2_B13_2_188.h5,16,T16,15,images/RFP1/B13_tile2_n188_T15.png,images/Halo/B13_tile2_n188_T15.png,10000ms,Control,T16,10000ms_T16,Control_T16,Control_10000ms,Control_10000ms_T16,Control_10000ms_T16,Control_10000ms_T16
B13_tile3_n209,Control,Control,DMSO,B13,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/B13/A2screenPlate2_B13_3_209.h5,16,T0,0,images/RFP1/B13_tile3_n209_T0.png,images/Halo/B13_tile3_n209_T0.png,10000ms,Control,T0,10000ms_T0,Control_T0,Control_10000ms,Control_10000ms_T0,Control_T0,Control_T0
B13_tile3_n209,Control,Control,DMSO,B13,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/B13/A2screenPlate2_B13_3_209.h5,16,T16,15,images/RFP1/B13_tile3_n209_T15.png,images/Halo/B13_tile3_n209_T15.png,10000ms,Control,T16,10000ms_T16,Control_T16,Control_10000ms,Control_10000ms_T16,Control_10000ms_T16,Control_10000ms_T16
B13_tile1_n180,Control,Control,DMSO,B13,1,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/B13/A2screenPlate2_B13_1_180.h5,16,T0,0,images/RFP1/B13_tile1_n180_T0.png,images/Halo/B13_tile1_n180_T0.png,0ms,Control,T0,0ms_T0,Control_T0,Control_0ms,Control_0ms_T0,Control_T0,Control_T0
B13_tile1_n180,Control,Control,DMSO,B13,1,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/B13/A2screenPlate2_B13_1_180.h5,16,T16,15,images/RFP1/B13_tile1_n180_T15.png,images/Halo/B13_tile1_n180_T15.png,0ms,Control,T16,0ms_T16,Control_T16,Control_0ms,Control_0ms_T16,Control_0ms_T16,Control_0ms_T16
B13_tile3_n44,Control,Control,DMSO,B13,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/B13/A2screenPlate2_B13_3_44.h5,16,T0,0,images/RFP1/B13_tile3_n44_T0.png,images/Halo/B13_tile3_n44_T0.png,10000ms,Control,T0,10000ms_T0,Control_T0,Control_10000ms,Control_10000ms_T0,Control_T0,Control_T0
B13_tile3_n44,Control,Control,DMSO,B13,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/B13/A2screenPlate2_B13_3_44.h5,16,T16,15,images/RFP1/B13_tile3_n44_T15.png,images/Halo/B13_tile3_n44_T15.png,10000ms,Control,T16,10000ms_T16,Control_T16,Control_10000ms,Control_10000ms_T16,Control_10000ms_T16,Control_10000ms_T16
B13_tile4_n269,Control,Control,DMSO,B13,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/B13/A2screenPlate2_B13_4_269.h5,16,T0,0,images/RFP1/B13_tile4_n269_T0.png,images/Halo/B13_tile4_n269_T0.png,0ms,Control,T0,0ms_T0,Control_T0,Control_0ms,Control_0ms_T0,Control_T0,Control_T0
B13_tile4_n269,Control,Control,DMSO,B13,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/B13/A2screenPlate2_B13_4_269.h5,16,T16,15,images/RFP1/B13_tile4_n269_T15.png,images/Halo/B13_tile4_n269_T15.png,0ms,Control,T16,0ms_T16,Control_T16,Control_0ms,Control_0ms_T16,Control_0ms_T16,Control_0ms_T16
B13_tile4_n290,Control,Control,DMSO,B13,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/B13/A2screenPlate2_B13_4_290.h5,16,T0,0,images/RFP1/B13_tile4_n290_T0.png,images/Halo/B13_tile4_n290_T0.png,0ms,Control,T0,0ms_T0,Control_T0,Control_0ms,Control_0ms_T0,Control_T0,Control_T0
B13_tile4_n290,Control,Control,DMSO,B13,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/B13/A2screenPlate2_B13_4_290.h5,16,T16,15,images/RFP1/B13_tile4_n290_T15.png,images/Halo/B13_tile4_n290_T15.png,0ms,Control,T16,0ms_T16,Control_T16,Control_0ms,Control_0ms_T16,Control_0ms_T16,Control_0ms_T16
B13_tile3_n194,Control,Control,DMSO,B13,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/B13/A2screenPlate2_B13_3_194.h5,16,T0,0,images/RFP1/B13_tile3_n194_T0.png,images/Halo/B13_tile3_n194_T0.png,10000ms,Control,T0,10000ms_T0,Control_T0,Control_10000ms,Control_10000ms_T0,Control_T0,Control_T0
B13_tile3_n194,Control,Control,DMSO,B13,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/B13/A2screenPlate2_B13_3_194.h5,16,T16,15,images/RFP1/B13_tile3_n194_T15.png,images/Halo/B13_tile3_n194_T15.png,10000ms,Control,T16,10000ms_T16,Control_T16,Control_10000ms,Control_10000ms_T16,Control_10000ms_T16,Control_10000ms_T16
B13_tile2_n9,Control,Control,DMSO,B13,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/B13/A2screenPlate2_B13_2_9.h5,16,T0,0,images/RFP1/B13_tile2_n9_T0.png,images/Halo/B13_tile2_n9_T0.png,10000ms,Control,T0,10000ms_T0,Control_T0,Control_10000ms,Control_10000ms_T0,Control_T0,Control_T0
B13_tile2_n9,Control,Control,DMSO,B13,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/B13/A2screenPlate2_B13_2_9.h5,16,T16,15,images/RFP1/B13_tile2_n9_T15.png,images/Halo/B13_tile2_n9_T15.png,10000ms,Control,T16,10000ms_T16,Control_T16,Control_10000ms,Control_10000ms_T16,Control_10000ms_T16,Control_10000ms_T16
B13_tile1_n943,Control,Control,DMSO,B13,1,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/B13/A2screenPlate2_B13_1_943.h5,16,T0,0,images/RFP1/B13_tile1_n943_T0.png,images/Halo/B13_tile1_n943_T0.png,0ms,Control,T0,0ms_T0,Control_T0,Control_0ms,Control_0ms_T0,Control_T0,Control_T0
B13_tile1_n943,Control,Control,DMSO,B13,1,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/B13/A2screenPlate2_B13_1_943.h5,16,T16,15,images/RFP1/B13_tile1_n943_T15.png,images/Halo/B13_tile1_n943_T15.png,0ms,Control,T16,0ms_T16,Control_T16,Control_0ms,Control_0ms_T16,Control_0ms_T16,Control_0ms_T16
B13_tile3_n232,Control,Control,DMSO,B13,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/B13/A2screenPlate2_B13_3_232.h5,16,T0,0,images/RFP1/B13_tile3_n232_T0.png,images/Halo/B13_tile3_n232_T0.png,10000ms,Control,T0,10000ms_T0,Control_T0,Control_10000ms,Control_10000ms_T0,Control_T0,Control_T0
B13_tile3_n232,Control,Control,DMSO,B13,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/B13/A2screenPlate2_B13_3_232.h5,16,T16,15,images/RFP1/B13_tile3_n232_T15.png,images/Halo/B13_tile3_n232_T15.png,10000ms,Control,T16,10000ms_T16,Control_T16,Control_10000ms,Control_10000ms_T16,Control_10000ms_T16,Control_10000ms_T16
B13_tile2_n104,Control,Control,DMSO,B13,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/B13/A2screenPlate2_B13_2_104.h5,16,T0,0,images/RFP1/B13_tile2_n104_T0.png,images/Halo/B13_tile2_n104_T0.png,10000ms,Control,T0,10000ms_T0,Control_T0,Control_10000ms,Control_10000ms_T0,Control_T0,Control_T0
B13_tile2_n104,Control,Control,DMSO,B13,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/B13/A2screenPlate2_B13_2_104.h5,16,T16,15,images/RFP1/B13_tile2_n104_T15.png,images/Halo/B13_tile2_n104_T15.png,10000ms,Control,T16,10000ms_T16,Control_T16,Control_10000ms,Control_10000ms_T16,Control_10000ms_T16,Control_10000ms_T16
B13_tile3_n134,Control,Control,DMSO,B13,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/B13/A2screenPlate2_B13_3_134.h5,16,T0,0,images/RFP1/B13_tile3_n134_T0.png,images/Halo/B13_tile3_n134_T0.png,10000ms,Control,T0,10000ms_T0,Control_T0,Control_10000ms,Control_10000ms_T0,Control_T0,Control_T0
B13_tile3_n134,Control,Control,DMSO,B13,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/B13/A2screenPlate2_B13_3_134.h5,16,T16,15,images/RFP1/B13_tile3_n134_T15.png,images/Halo/B13_tile3_n134_T15.png,10000ms,Control,T16,10000ms_T16,Control_T16,Control_10000ms,Control_10000ms_T16,Control_10000ms_T16,Control_10000ms_T16
B13_tile4_n76,Control,Control,DMSO,B13,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/B13/A2screenPlate2_B13_4_76.h5,16,T0,0,images/RFP1/B13_tile4_n76_T0.png,images/Halo/B13_tile4_n76_T0.png,0ms,Control,T0,0ms_T0,Control_T0,Control_0ms,Control_0ms_T0,Control_T0,Control_T0
B13_tile4_n76,Control,Control,DMSO,B13,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/B13/A2screenPlate2_B13_4_76.h5,16,T16,15,images/RFP1/B13_tile4_n76_T15.png,images/Halo/B13_tile4_n76_T15.png,0ms,Control,T16,0ms_T16,Control_T16,Control_0ms,Control_0ms_T16,Control_0ms_T16,Control_0ms_T16
B13_tile2_n144,Control,Control,DMSO,B13,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/B13/A2screenPlate2_B13_2_144.h5,16,T0,0,images/RFP1/B13_tile2_n144_T0.png,images/Halo/B13_tile2_n144_T0.png,10000ms,Control,T0,10000ms_T0,Control_T0,Control_10000ms,Control_10000ms_T0,Control_T0,Control_T0
B13_tile2_n144,Control,Control,DMSO,B13,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/B13/A2screenPlate2_B13_2_144.h5,16,T16,15,images/RFP1/B13_tile2_n144_T15.png,images/Halo/B13_tile2_n144_T15.png,10000ms,Control,T16,10000ms_T16,Control_T16,Control_10000ms,Control_10000ms_T16,Control_10000ms_T16,Control_10000ms_T16
B13_tile3_n73,Control,Control,DMSO,B13,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/B13/A2screenPlate2_B13_3_73.h5,16,T0,0,images/RFP1/B13_tile3_n73_T0.png,images/Halo/B13_tile3_n73_T0.png,10000ms,Control,T0,10000ms_T0,Control_T0,Control_10000ms,Control_10000ms_T0,Control_T0,Control_T0
B13_tile3_n73,Control,Control,DMSO,B13,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/B13/A2screenPlate2_B13_3_73.h5,16,T16,15,images/RFP1/B13_tile3_n73_T15.png,images/Halo/B13_tile3_n73_T15.png,10000ms,Control,T16,10000ms_T16,Control_T16,Control_10000ms,Control_10000ms_T16,Control_10000ms_T16,Control_10000ms_T16
B13_tile2_n210,Control,Control,DMSO,B13,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/B13/A2screenPlate2_B13_2_210.h5,16,T0,0,images/RFP1/B13_tile2_n210_T0.png,images/Halo/B13_tile2_n210_T0.png,10000ms,Control,T0,10000ms_T0,Control_T0,Control_10000ms,Control_10000ms_T0,Control_T0,Control_T0
B13_tile2_n210,Control,Control,DMSO,B13,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/B13/A2screenPlate2_B13_2_210.h5,16,T16,15,images/RFP1/B13_tile2_n210_T15.png,images/Halo/B13_tile2_n210_T15.png,10000ms,Control,T16,10000ms_T16,Control_T16,Control_10000ms,Control_10000ms_T16,Control_10000ms_T16,Control_10000ms_T16
B13_tile3_n163,Control,Control,DMSO,B13,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/B13/A2screenPlate2_B13_3_163.h5,16,T0,0,images/RFP1/B13_tile3_n163_T0.png,images/Halo/B13_tile3_n163_T0.png,10000ms,Control,T0,10000ms_T0,Control_T0,Control_10000ms,Control_10000ms_T0,Control_T0,Control_T0
B13_tile3_n163,Control,Control,DMSO,B13,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/B13/A2screenPlate2_B13_3_163.h5,16,T16,15,images/RFP1/B13_tile3_n163_T15.png,images/Halo/B13_tile3_n163_T15.png,10000ms,Control,T16,10000ms_T16,Control_T16,Control_10000ms,Control_10000ms_T16,Control_10000ms_T16,Control_10000ms_T16
B13_tile2_n112,Control,Control,DMSO,B13,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/B13/A2screenPlate2_B13_2_112.h5,16,T0,0,images/RFP1/B13_tile2_n112_T0.png,images/Halo/B13_tile2_n112_T0.png,10000ms,Control,T0,10000ms_T0,Control_T0,Control_10000ms,Control_10000ms_T0,Control_T0,Control_T0
B13_tile2_n112,Control,Control,DMSO,B13,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/B13/A2screenPlate2_B13_2_112.h5,16,T16,15,images/RFP1/B13_tile2_n112_T15.png,images/Halo/B13_tile2_n112_T15.png,10000ms,Control,T16,10000ms_T16,Control_T16,Control_10000ms,Control_10000ms_T16,Control_10000ms_T16,Control_10000ms_T16
B13_tile4_n44,Control,Control,DMSO,B13,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/B13/A2screenPlate2_B13_4_44.h5,16,T0,0,images/RFP1/B13_tile4_n44_T0.png,images/Halo/B13_tile4_n44_T0.png,0ms,Control,T0,0ms_T0,Control_T0,Control_0ms,Control_0ms_T0,Control_T0,Control_T0
B13_tile4_n44,Control,Control,DMSO,B13,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/B13/A2screenPlate2_B13_4_44.h5,16,T16,15,images/RFP1/B13_tile4_n44_T15.png,images/Halo/B13_tile4_n44_T15.png,0ms,Control,T16,0ms_T16,Control_T16,Control_0ms,Control_0ms_T16,Control_0ms_T16,Control_0ms_T16
B13_tile3_n169,Control,Control,DMSO,B13,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/B13/A2screenPlate2_B13_3_169.h5,16,T0,0,images/RFP1/B13_tile3_n169_T0.png,images/Halo/B13_tile3_n169_T0.png,10000ms,Control,T0,10000ms_T0,Control_T0,Control_10000ms,Control_10000ms_T0,Control_T0,Control_T0
B13_tile3_n169,Control,Control,DMSO,B13,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/B13/A2screenPlate2_B13_3_169.h5,16,T16,15,images/RFP1/B13_tile3_n169_T15.png,images/Halo/B13_tile3_n169_T15.png,10000ms,Control,T16,10000ms_T16,Control_T16,Control_10000ms,Control_10000ms_T16,Control_10000ms_T16,Control_10000ms_T16
B13_tile3_n91,Control,Control,DMSO,B13,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/B13/A2screenPlate2_B13_3_91.h5,16,T0,0,images/RFP1/B13_tile3_n91_T0.png,images/Halo/B13_tile3_n91_T0.png,10000ms,Control,T0,10000ms_T0,Control_T0,Control_10000ms,Control_10000ms_T0,Control_T0,Control_T0
B13_tile3_n91,Control,Control,DMSO,B13,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/B13/A2screenPlate2_B13_3_91.h5,16,T16,15,images/RFP1/B13_tile3_n91_T15.png,images/Halo/B13_tile3_n91_T15.png,10000ms,Control,T16,10000ms_T16,Control_T16,Control_10000ms,Control_10000ms_T16,Control_10000ms_T16,Control_10000ms_T16
B13_tile2_n138,Control,Control,DMSO,B13,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/B13/A2screenPlate2_B13_2_138.h5,16,T0,0,images/RFP1/B13_tile2_n138_T0.png,images/Halo/B13_tile2_n138_T0.png,10000ms,Control,T0,10000ms_T0,Control_T0,Control_10000ms,Control_10000ms_T0,Control_T0,Control_T0
B13_tile2_n138,Control,Control,DMSO,B13,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/B13/A2screenPlate2_B13_2_138.h5,16,T16,15,images/RFP1/B13_tile2_n138_T15.png,images/Halo/B13_tile2_n138_T15.png,10000ms,Control,T16,10000ms_T16,Control_T16,Control_10000ms,Control_10000ms_T16,Control_10000ms_T16,Control_10000ms_T16
B13_tile2_n236,Control,Control,DMSO,B13,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/B13/A2screenPlate2_B13_2_236.h5,16,T0,0,images/RFP1/B13_tile2_n236_T0.png,images/Halo/B13_tile2_n236_T0.png,10000ms,Control,T0,10000ms_T0,Control_T0,Control_10000ms,Control_10000ms_T0,Control_T0,Control_T0
B13_tile2_n236,Control,Control,DMSO,B13,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/B13/A2screenPlate2_B13_2_236.h5,16,T16,15,images/RFP1/B13_tile2_n236_T15.png,images/Halo/B13_tile2_n236_T15.png,10000ms,Control,T16,10000ms_T16,Control_T16,Control_10000ms,Control_10000ms_T16,Control_10000ms_T16,Control_10000ms_T16
B13_tile4_n95,Control,Control,DMSO,B13,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/B13/A2screenPlate2_B13_4_95.h5,16,T0,0,images/RFP1/B13_tile4_n95_T0.png,images/Halo/B13_tile4_n95_T0.png,0ms,Control,T0,0ms_T0,Control_T0,Control_0ms,Control_0ms_T0,Control_T0,Control_T0
B13_tile4_n95,Control,Control,DMSO,B13,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/B13/A2screenPlate2_B13_4_95.h5,16,T16,15,images/RFP1/B13_tile4_n95_T15.png,images/Halo/B13_tile4_n95_T15.png,0ms,Control,T16,0ms_T16,Control_T16,Control_0ms,Control_0ms_T16,Control_0ms_T16,Control_0ms_T16
B13_tile2_n171,Control,Control,DMSO,B13,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/B13/A2screenPlate2_B13_2_171.h5,16,T0,0,images/RFP1/B13_tile2_n171_T0.png,images/Halo/B13_tile2_n171_T0.png,10000ms,Control,T0,10000ms_T0,Control_T0,Control_10000ms,Control_10000ms_T0,Control_T0,Control_T0
B13_tile2_n171,Control,Control,DMSO,B13,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/B13/A2screenPlate2_B13_2_171.h5,16,T16,15,images/RFP1/B13_tile2_n171_T15.png,images/Halo/B13_tile2_n171_T15.png,10000ms,Control,T16,10000ms_T16,Control_T16,Control_10000ms,Control_10000ms_T16,Control_10000ms_T16,Control_10000ms_T16
B13_tile4_n167,Control,Control,DMSO,B13,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/B13/A2screenPlate2_B13_4_167.h5,16,T0,0,images/RFP1/B13_tile4_n167_T0.png,images/Halo/B13_tile4_n167_T0.png,0ms,Control,T0,0ms_T0,Control_T0,Control_0ms,Control_0ms_T0,Control_T0,Control_T0
B13_tile4_n167,Control,Control,DMSO,B13,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/B13/A2screenPlate2_B13_4_167.h5,16,T16,15,images/RFP1/B13_tile4_n167_T15.png,images/Halo/B13_tile4_n167_T15.png,0ms,Control,T16,0ms_T16,Control_T16,Control_0ms,Control_0ms_T16,Control_0ms_T16,Control_0ms_T16
B13_tile2_n136,Control,Control,DMSO,B13,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/B13/A2screenPlate2_B13_2_136.h5,16,T0,0,images/RFP1/B13_tile2_n136_T0.png,images/Halo/B13_tile2_n136_T0.png,10000ms,Control,T0,10000ms_T0,Control_T0,Control_10000ms,Control_10000ms_T0,Control_T0,Control_T0
B13_tile2_n136,Control,Control,DMSO,B13,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/B13/A2screenPlate2_B13_2_136.h5,16,T16,15,images/RFP1/B13_tile2_n136_T15.png,images/Halo/B13_tile2_n136_T15.png,10000ms,Control,T16,10000ms_T16,Control_T16,Control_10000ms,Control_10000ms_T16,Control_10000ms_T16,Control_10000ms_T16
B13_tile1_n763,Control,Control,DMSO,B13,1,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/B13/A2screenPlate2_B13_1_763.h5,16,T0,0,images/RFP1/B13_tile1_n763_T0.png,images/Halo/B13_tile1_n763_T0.png,0ms,Control,T0,0ms_T0,Control_T0,Control_0ms,Control_0ms_T0,Control_T0,Control_T0
B13_tile1_n763,Control,Control,DMSO,B13,1,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/B13/A2screenPlate2_B13_1_763.h5,16,T16,15,images/RFP1/B13_tile1_n763_T15.png,images/Halo/B13_tile1_n763_T15.png,0ms,Control,T16,0ms_T16,Control_T16,Control_0ms,Control_0ms_T16,Control_0ms_T16,Control_0ms_T16
B13_tile4_n227,Control,Control,DMSO,B13,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/B13/A2screenPlate2_B13_4_227.h5,16,T0,0,images/RFP1/B13_tile4_n227_T0.png,images/Halo/B13_tile4_n227_T0.png,0ms,Control,T0,0ms_T0,Control_T0,Control_0ms,Control_0ms_T0,Control_T0,Control_T0
B13_tile4_n227,Control,Control,DMSO,B13,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/B13/A2screenPlate2_B13_4_227.h5,16,T16,15,images/RFP1/B13_tile4_n227_T15.png,images/Halo/B13_tile4_n227_T15.png,0ms,Control,T16,0ms_T16,Control_T16,Control_0ms,Control_0ms_T16,Control_0ms_T16,Control_0ms_T16
B13_tile1_n855,Control,Control,DMSO,B13,1,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/B13/A2screenPlate2_B13_1_855.h5,16,T0,0,images/RFP1/B13_tile1_n855_T0.png,images/Halo/B13_tile1_n855_T0.png,0ms,Control,T0,0ms_T0,Control_T0,Control_0ms,Control_0ms_T0,Control_T0,Control_T0
B13_tile1_n855,Control,Control,DMSO,B13,1,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/B13/A2screenPlate2_B13_1_855.h5,16,T16,15,images/RFP1/B13_tile1_n855_T15.png,images/Halo/B13_tile1_n855_T15.png,0ms,Control,T16,0ms_T16,Control_T16,Control_0ms,Control_0ms_T16,Control_0ms_T16,Control_0ms_T16
B13_tile4_n239,Control,Control,DMSO,B13,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/B13/A2screenPlate2_B13_4_239.h5,16,T0,0,images/RFP1/B13_tile4_n239_T0.png,images/Halo/B13_tile4_n239_T0.png,0ms,Control,T0,0ms_T0,Control_T0,Control_0ms,Control_0ms_T0,Control_T0,Control_T0
B13_tile4_n239,Control,Control,DMSO,B13,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/B13/A2screenPlate2_B13_4_239.h5,16,T16,15,images/RFP1/B13_tile4_n239_T15.png,images/Halo/B13_tile4_n239_T15.png,0ms,Control,T16,0ms_T16,Control_T16,Control_0ms,Control_0ms_T16,Control_0ms_T16,Control_0ms_T16
B13_tile4_n251,Control,Control,DMSO,B13,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/B13/A2screenPlate2_B13_4_251.h5,16,T0,0,images/RFP1/B13_tile4_n251_T0.png,images/Halo/B13_tile4_n251_T0.png,0ms,Control,T0,0ms_T0,Control_T0,Control_0ms,Control_0ms_T0,Control_T0,Control_T0
B13_tile4_n251,Control,Control,DMSO,B13,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/B13/A2screenPlate2_B13_4_251.h5,16,T16,15,images/RFP1/B13_tile4_n251_T15.png,images/Halo/B13_tile4_n251_T15.png,0ms,Control,T16,0ms_T16,Control_T16,Control_0ms,Control_0ms_T16,Control_0ms_T16,Control_0ms_T16
